price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,has_basement,yr_built,is_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
750000.0,4,3,17.536358821662343,79.5435518198444,2,0,0,3,9,4.89882835623768,0,2005,0,98075,47.5898,-121.989,5.216045822546126,90.57941170275042
760000.0,3,3,17.947991951495492,106.48830190301103,2,0,0,3,10,4.932407554037447,0,1994,0,98053,47.6377,-121.995,5.262241076828861,148.6737608959583
265000.0,3,2,15.821152212535733,84.43756047221677,1,0,0,3,7,4.562210487056133,1,1979,0,98058,47.4257,-122.146,4.982730585645618,114.46502382040886
490000.0,3,2,15.175832579430049,90.40321592746926,1,0,0,4,7,4.683704232938013,0,1956,0,98006,47.5699,-122.177,4.89572738799987,125.40227936804493
360000.0,4,3,17.086675649325507,61.36680113886947,2,0,0,3,8,4.860913428663573,0,2004,0,98038,47.3552,-122.026,5.1757337215224535,83.40445166223621
311750.0,4,3,16.20503592254175,88.87172236886809,1,0,0,4,7,4.577176941927879,1,1976,0,98023,47.3287,-122.353,5.039370342828635,148.6737608959583
399000.0,3,3,15.500421589709118,90.2154590136748,1,0,0,3,8,4.613195023844262,1,1958,0,98028,47.7623,-122.256,5.090190011008033,118.83209395774107
347000.0,4,3,16.9744513499456,81.98356621599062,2,0,0,3,8,4.8512427594601535,0,1989,0,98042,47.3739,-122.126,5.102281087391173,99.42132257420583
1680000.0,4,4,18.701423909984904,106.48830190301103,2,0,0,3,12,4.951361349768255,0,1998,0,98005,47.6406,-122.156,5.2728576811081265,148.6737608959583
585000.0,4,3,17.43425404057689,69.8947431174935,2,0,0,3,9,4.8903346012078535,0,2005,0,98065,47.5408,-121.861,5.209954939184397,100.1972865070063
340000.0,4,3,16.353246131162294,73.91321839054523,2,0,0,3,8,4.7961307442868,0,1992,0,98031,47.4052,-122.17,5.086659783644992,103.1952409554035
612000.0,3,3,16.05188204315056,65.53101788358443,2,0,0,3,8,4.768387126920794,0,1994,0,98029,47.5723,-122.007,5.057109101235519,89.7350496604608
230000.0,2,2,15.558718702859323,54.08728591072232,2,0,0,3,8,4.721479666680159,0,1980,0,98038,47.3733,-122.057,4.904516487732973,74.7534439429614
604000.0,4,3,16.188269528932338,74.9745685075218,2,0,0,3,9,4.781027198793167,0,1989,0,98029,47.5752,-121.995,5.152892920632871,110.86130090025061
250000.0,3,2,15.27985793682379,79.00834402120547,1,0,0,4,7,4.694088697192083,0,1959,0,98002,47.3188,-122.212,4.948238136268404,114.98686256728985
258500.0,3,2,14.590673364363992,75.63801566063822,1,0,0,3,7,4.623528590572274,0,1989,0,98038,47.359,-122.049,4.948238136268404,105.3055260011272
783000.0,4,3,15.875449692731115,63.142535875256485,1,0,0,5,8,4.62606177495905,1,1940,0,98199,47.6422,-122.403,5.027049226225021,86.09762730712735
1050000.0,5,3,17.236803396894686,74.69819528300198,1,0,2,5,8,4.645648056380129,1,1958,0,98199,47.6456,-122.389,5.1771134249959125,103.8460477788622
760000.0,4,3,17.574102400898276,58.01013323687649,2,0,0,3,9,4.901951318957231,0,2002,0,98033,47.688,-122.163,5.214935035212983,86.72029098052603
276000.0,3,1,13.738096781131992,63.142535875256485,1,0,0,3,7,4.530107632510737,0,1960,0,98106,47.5535,-122.362,4.794651260820966,86.09762730712735
550000.0,4,2,15.047647105111563,89.94533583575203,1,0,0,3,8,4.670780597228082,0,1966,0,98008,47.6231,-122.102,4.994316441899596,111.09881424872556
398000.0,4,1,14.517718145857042,68.87398029245567,2,0,0,5,7,4.615809138073158,0,1953,0,98125,47.7272,-122.311,4.886731320207244,94.85388220572058
775000.0,3,3,15.381480030760898,59.505707466199794,2,0,0,4,8,4.661866432164343,1,1914,1,98107,47.6711,-122.364,4.89572738799987,80.5922462551869
1027500.0,4,3,17.959593333322875,83.43864281369363,2,0,0,3,8,4.84503604719519,1,1988,0,98006,47.5471,-122.155,5.165921780476962,120.03249924101472
327000.0,4,1,14.960044027737485,67.8241316021752,2,0,0,5,7,4.661866432164343,0,1905,0,98055,47.4763,-122.206,4.855123537414939,93.24289759181674
564500.0,4,3,17.42133862680739,95.81371011399408,2,0,0,3,8,4.889255454295682,0,1995,0,98019,47.7302,-121.974,5.1771134249959125,136.4485212403779
782000.0,4,2,14.68604181196993,71.31131543036294,2,0,0,5,7,4.633545439763257,0,1905,0,98117,47.6794,-122.37,4.87125202532814,79.13674901017265
398000.0,4,3,17.04490062134878,65.59644649640983,2,0,0,3,9,4.857323487847672,0,2005,0,98038,47.3477,-122.024,5.171561937627419,89.83492743586724
257000.0,3,2,15.441349736803243,85.6746663292562,2,0,0,3,6,4.710029524323046,0,1915,0,98034,47.7244,-122.222,4.915928540654229,104.96349717284714
235000.0,4,2,14.847987781251963,80.872035342769,2,0,0,4,7,4.650365475388624,0,1984,0,98092,47.3168,-122.174,4.927007779137354,111.15270123433896
453000.0,4,3,16.254971096080652,106.48830190301103,1,0,3,5,8,4.645648056380129,1,1979,0,98070,47.3714,-122.431,5.059027988736004,116.95301825406727
535000.0,2,1,13.028135745034568,79.46449773455167,1,0,0,1,6,4.4465653013234245,0,1954,0,98033,47.6831,-122.189,4.9803695470236065,107.97948286380598
275000.0,3,3,14.915569599374285,72.04131739128714,2,0,0,4,8,4.657315088772749,0,1993,0,98038,47.3534,-122.057,4.9658811093444735,99.73266159024001
665000.0,3,3,16.771438564335,82.94316565527376,2,0,0,3,9,4.83353033926037,0,1996,0,98027,47.5515,-122.083,5.145442493657317,119.57381706063924
670000.0,4,3,17.316755459538072,93.10756646586479,1,0,0,4,8,4.6432633451827,1,1977,0,98052,47.6299,-122.099,5.077680688157548,125.61335831718614
465000.0,3,2,14.662398792753901,85.17527430871255,1,0,0,3,7,4.502030396077217,1,1966,0,98034,47.72,-122.229,4.910265294800014,119.51998944607271
210000.0,3,2,13.796846035594335,64.12264556157024,1,0,0,5,7,4.5367779262362244,0,1970,0,98042,47.364,-122.094,4.806026950730244,87.58819177879612
265000.0,4,3,15.802906955885625,60.277099232799785,2,0,0,3,8,4.744945072046672,0,2001,0,98092,47.3182,-122.189,5.0413842744729305,83.30221415292205
426000.0,2,3,14.80233729990262,49.18865885210927,2,0,0,4,8,4.645648056380129,0,1987,0,98033,47.7034,-122.188,4.93242825118852,62.82383569304269
529219.0,4,3,15.710555056373707,74.43163851451844,1,0,0,4,8,4.577176941927879,1,1966,0,98008,47.6236,-122.103,4.994316441899596,106.84105288768477
600000.0,3,3,15.539371029900407,106.48830190301103,2,0,0,4,7,4.618402567959396,1,1969,0,98072,47.7529,-122.116,5.117253339912292,148.6737608959583
875000.0,5,4,18.29563553722665,76.91963031223378,2,0,0,3,9,4.951361349768255,0,2001,0,98074,47.6039,-122.059,5.263317637839974,107.29946432373117
608000.0,4,3,16.417620533663612,74.69819528300198,1,0,0,3,7,4.549735005615278,1,1956,0,98199,47.6466,-122.389,5.14993146329143,95.52777547778844
220000.0,3,1,15.047647105111563,106.48830190301103,1,0,0,4,7,4.670780597228082,0,1973,0,98022,47.2159,-121.964,4.955901093702124,148.6737608959583
1760000.0,4,5,18.701423909984904,106.48830190301103,1,0,3,4,12,4.934730233679717,1,1996,0,98006,47.5524,-122.112,5.2728576811081265,148.6737608959583
295450.0,3,2,15.784587559238565,101.99213658048518,1,0,2,4,8,4.717708905072767,1,1966,0,98092,47.2953,-122.185,5.005552070190018,133.38768108082917
315000.0,2,1,12.734761399646105,63.571830416287035,1,0,0,3,7,4.410376579569741,0,1925,0,98118,47.5557,-122.278,4.937772130706389,86.75015097695838
205000.0,4,2,14.566493892972785,76.5412962802426,1,0,0,4,7,4.620975619116054,0,1967,0,98031,47.3933,-122.195,4.93242825118852,111.40013878812469
310000.0,3,2,14.590673364363992,82.4947681905894,1,0,0,3,7,4.623528590572274,0,1952,0,98148,47.4275,-122.331,4.889753575604319,114.34574958787813
1000000.0,5,1,15.747723661665914,64.17102967546867,2,0,0,3,9,4.717708905072767,1,1927,0,98119,47.6501,-122.37,5.095421559045245,86.09762730712735
525000.0,4,3,17.16914593074679,74.51176535865427,2,0,2,3,9,4.867966235040527,0,2006,0,98038,47.3552,-122.001,5.219844983158478,90.13368990125565
284000.0,4,2,15.500421589709118,78.77170366443053,1,0,0,3,7,4.52672244728295,1,1960,0,98168,47.5137,-122.333,4.8648813961538835,109.82240704521465
510000.0,3,2,16.034543718689044,106.48830190301103,1,0,0,3,8,4.620975619116054,1,1986,0,98074,47.6147,-122.045,5.051291201840024,148.6737608959583
405000.0,2,1,14.078605566873721,59.92302444962254,1,0,0,4,7,4.568277941640806,0,1947,0,98103,47.6988,-122.354,4.889753575604319,95.75102292696734
509950.0,3,3,15.673076124021186,79.98803600607584,2,0,0,3,8,4.732528310066468,0,2007,0,98028,47.7698,-122.268,4.989725277404154,115.46974168820611
600000.0,4,3,15.89340489511486,106.48830190301103,2,0,0,3,8,4.753521481640639,0,1987,0,98053,47.6876,-122.049,5.246804516617997,148.6737608959583
990000.0,4,4,17.854188934189366,62.84375241606462,2,0,0,3,10,4.825608507037893,1,2006,0,98103,47.692,-122.338,5.007758916324948,88.95238663054336
280005.0,3,2,13.708401782279486,72.83884292577572,1,0,0,3,7,4.52672244728295,0,1954,0,98178,47.5041,-122.253,4.790784873999059,100.96542198415727
700000.0,3,2,16.72677645877433,74.65260764993704,1,0,0,4,8,4.5800911429562445,1,1968,0,98010,47.3402,-122.046,5.029131625134176,133.39614786248507
330000.0,3,1,13.398829576779123,74.46981131134888,1,0,0,3,7,4.49087474227111,0,1953,0,98126,47.5281,-122.375,4.7498807434748676,103.13580832155753
340000.0,2,1,15.13352093157118,70.89230830929006,1,0,2,3,7,4.559134927123639,1,1956,0,98198,47.4131,-122.331,5.0413842744729305,102.77826142897034
468000.0,2,3,14.638624136867278,45.35367905545011,2,0,0,3,8,4.605225416118757,1,2007,0,98052,47.6658,-122.132,5.059027988736004,64.10329096817571
1339000.0,4,3,18.701423909984904,106.48830190301103,2,0,2,4,9,4.906064236289544,1,1972,0,98040,47.5578,-122.212,5.2728576811081265,146.72815995820173
515000.0,3,2,14.915569599374285,106.48830190301103,1,0,0,3,8,4.657315088772749,0,1955,0,98006,47.5632,-122.182,5.145442493657317,148.6737608959583
245000.0,4,2,15.480818174084613,78.59697567268213,1,0,2,3,7,4.713892540348824,0,1977,0,98022,47.1985,-122.001,4.982730585645618,106.89211547802147
265000.0,3,3,14.542176073681485,74.92924897177464,1,0,0,4,7,4.479343724101324,1,1983,0,98031,47.4042,-122.194,4.96092428246953,101.67143443982908
372400.0,3,3,16.90294210170087,88.69027179530255,2,0,0,3,9,4.84503604719519,0,1990,0,98031,47.4185,-122.212,5.137832743984214,114.86830304919279
390000.0,3,2,14.023772353436492,77.39199569101704,1,0,0,5,6,4.562210487056133,0,1948,0,98155,47.753,-122.328,4.948238136268404,108.03543054442271
208000.0,3,1,13.36652166660315,68.35226228700536,1,0,0,4,7,4.487073938851168,0,1967,0,98002,47.278,-122.205,4.874398211817743,105.70943413720141
273000.0,2,1,13.854763219012543,74.96324272274988,1,0,0,4,6,4.265518831481993,1,1945,0,98155,47.769,-122.316,4.877518848494924,111.14192659386853
455000.0,5,4,17.39540405733404,74.99721188903041,2,0,0,3,8,4.788671821083313,1,2003,0,98019,47.7454,-121.977,5.193261371229127,106.98281413028468
270000.0,4,3,15.238543188949476,69.5472080585449,2,0,0,3,7,4.689975391464283,0,1988,0,98023,47.3082,-122.358,5.020730463203954,96.57244804748781
618000.0,4,3,16.62088306030389,78.54794041787014,1,0,0,4,7,4.552897694907062,1,1958,0,98008,47.6049,-122.126,4.970773216458662,108.53725077810535
213550.0,3,3,14.870632860996258,77.85979909748671,2,0,0,3,7,4.652698653608102,0,1990,0,98001,47.3334,-122.289,4.950809838819307,103.02871578331226
210000.0,5,2,16.320719805868023,79.97101344542105,2,0,0,3,7,4.793168914936298,0,1957,0,98198,47.4232,-122.324,4.880614325749487,116.58453310562236
2750000.0,5,4,18.701423909984904,99.51266758917671,2,0,1,3,12,4.951361349768255,1,2004,0,98004,47.5922,-122.207,5.228274120514775,147.70520731305828
403500.0,4,3,16.417620533663612,56.93343936566411,1,0,0,5,7,4.549735005615278,1,1974,0,98133,47.7027,-122.347,4.7789522995778855,76.72350502514738
235000.0,3,2,14.186146182861357,74.39343445479581,1,0,0,4,7,4.5800911429562445,0,1963,0,98022,47.2083,-122.005,4.93242825118852,103.37326899790783
287500.0,3,2,15.25924911234117,72.62885686622266,1,0,0,4,6,4.4289382452155515,1,1936,0,98055,47.4799,-122.232,4.970773216458662,100.64067461599517
546800.0,4,2,14.732939307268818,67.42369966630173,1,0,0,3,7,4.487073938851168,1,1946,0,98115,47.6904,-122.295,4.968335152581901,92.62925848986141
183000.0,3,2,13.525521280529931,76.2665944961017,1,0,0,4,6,4.505669450515584,0,1957,0,98002,47.2853,-122.22,4.838292237846295,106.28294305046005
560000.0,3,2,16.66655904456099,106.48830190301103,1,0,0,3,8,4.824267787186448,0,1986,0,98092,47.295,-122.086,5.10057839654739,148.6737608959583
299500.0,3,1,14.13272341174422,70.92531426141616,1,0,0,3,6,4.574236964527217,0,1958,0,98144,47.5724,-122.301,4.948238136268404,86.09762730712735
610000.0,4,3,15.047647105111563,73.42797301799872,1,0,0,3,8,4.670780597228082,0,1965,1,98008,47.6263,-122.124,4.987408276243172,102.50902266103358
288350.0,3,2,15.461127841710919,75.76068588021849,1,0,0,3,7,4.549735005615278,1,1963,0,98188,47.4513,-122.268,4.989725277404154,118.49111705086423
500000.0,2,1,13.132721865682226,60.580263297959156,1,0,2,3,7,4.41510971549544,1,1926,0,98103,47.6562,-122.354,4.958421088345209,78.07528015344536
625000.0,4,3,15.982129137950949,57.83382815106862,1,0,0,3,7,4.54654223395796,1,1951,0,98115,47.6792,-122.287,5.060936838835265,84.34053530915368
418000.0,2,2,14.638624136867278,37.49801238084003,2,0,0,3,7,4.562210487056133,1,2007,0,98136,47.5439,-122.386,4.927007779137354,48.2620907013311
660000.0,3,3,16.188269528932338,42.343488696558914,2,0,0,3,8,4.670780597228082,1,2002,0,98122,47.6108,-122.308,5.083094792793585,55.33856781399649
775000.0,4,3,16.254971096080652,68.51815715337334,2,0,0,3,9,4.787158028235588,0,1999,0,98115,47.6943,-122.299,5.066604148005276,96.1302855372113
429500.0,3,3,15.02591144018008,73.12257002115572,1,0,0,4,7,4.559134927123639,1,1972,0,98034,47.7232,-122.174,4.982730585645618,101.40439813041066
569000.0,3,2,15.710555056373707,51.61680355785707,2,0,0,3,7,4.559134927123639,1,1908,1,98112,47.6272,-122.29,4.940415984325417,78.75677467766542
250000.0,4,2,15.65421848503439,74.24030424771682,1,0,0,5,7,4.5367779262362244,1,1978,0,98031,47.4081,-122.178,5.022848774563842,103.13580832155753
225000.0,3,2,14.21260301661046,84.35008949982527,1,0,0,4,7,4.582979989297657,0,1969,0,98042,47.3682,-122.148,4.892752148450057,114.77024062379982
530000.0,4,3,16.496851951830678,96.90954130208995,1,0,0,5,9,4.809115010257643,0,1974,0,98166,47.4268,-122.343,5.146945121038769,139.12116836239713
306000.0,3,1,12.99264652670133,78.27384378139755,1,0,0,3,7,4.442241322633616,0,1955,0,98155,47.7586,-122.303,4.806026950730244,117.49537968208595
517100.0,3,2,14.870632860996258,81.87874429368183,1,0,0,5,7,4.652698653608102,0,1962,0,98056,47.5396,-122.18,4.9803695470236065,108.753759135272
354950.0,3,2,15.30037066247763,81.78027828801108,1,0,0,3,7,4.52672244728295,1,1976,0,98072,47.7628,-122.163,4.955901093702124,115.39799249306338
348000.0,3,2,13.430879030288303,42.334191838632066,1,0,0,3,6,4.494633856098553,0,1925,0,98115,47.6793,-122.3,4.741167567610421,86.84710301488063
522250.0,4,3,16.320719805868023,106.48830190301103,1,0,0,3,8,4.666354388368835,1,1977,0,98077,47.7466,-122.077,5.097148705815232,148.6737608959583
275000.0,3,3,15.175832579430049,78.61447641764724,1,0,0,3,8,4.479343724101324,1,1983,0,98023,47.3186,-122.391,4.970773216458662,109.5867263180795
390000.0,3,2,14.915569599374285,84.19039290206835,1,0,0,3,7,4.657315088772749,0,1954,0,98125,47.7109,-122.311,4.940415984325417,110.27544944130995
260000.0,3,2,14.238893297788284,81.98029377743924,1,0,0,3,7,4.585843892586226,0,1954,0,98148,47.4267,-122.331,4.921508606985543,115.21322364348016
585000.0,5,3,16.337011594336428,58.83486285998017,2,0,0,3,8,4.638440707149636,1,1922,1,98112,47.6388,-122.3,5.0164570072191275,79.58123607138234
605000.0,5,3,16.931675253110388,66.08850649488411,2,0,0,5,7,4.672971041943024,1,1925,0,98115,47.6866,-122.317,4.940415984325417,82.94703925537625
342000.0,4,3,16.254971096080652,69.76368184596465,2,0,0,3,8,4.787158028235588,0,2001,0,98030,47.3813,-122.204,5.003332001397771,92.36855662604177
900000.0,5,3,18.701423909984904,106.48830190301103,2,0,0,3,10,4.872576949313396,1,1972,0,98005,47.6518,-122.16,5.230645351456949,148.6737608959583
252000.0,3,2,14.517718145857042,74.77407616130688,1,0,0,4,7,4.471435852541587,1,1981,0,98031,47.3993,-122.183,4.892752148450057,109.22919077224259
357000.0,3,2,16.417620533663612,94.37969366463793,1,0,0,3,9,4.801969778460114,0,1971,0,98003,47.3371,-122.325,5.168753110123145,134.75849124029898
370000.0,3,1,13.098167292795583,75.56351523110347,1,0,0,4,6,4.455055277323404,0,1959,0,98008,47.6181,-122.117,4.736738403913586,103.96380037996953
322500.0,3,1,13.36652166660315,93.03814856382952,1,0,0,5,7,4.487073938851168,0,1959,0,98056,47.5121,-122.17,4.782936133421351,122.16842151517969
210000.0,2,2,15.090795455801398,66.72960924260234,2,0,0,4,7,4.675146637044372,0,1910,0,98002,47.3065,-122.222,4.8648813961538835,89.38432293675932
290000.0,2,1,14.290983347397527,82.2739799881316,1,0,0,3,7,4.591498468154598,0,1949,0,98133,47.7202,-122.339,4.943041443196001,110.9963338937365
860000.0,4,4,18.42399047231228,72.08956628819892,2,0,0,3,10,4.951361349768255,0,2005,0,98075,47.5854,-122.08,5.2728576811081265,108.65945361618296
302000.0,6,2,16.80097971547736,61.21598322194875,2,0,0,3,8,4.836125422551768,0,1911,0,98118,47.5543,-122.275,4.950809838819307,85.17916697786191
369160.0,4,3,15.946847371532993,81.7507014561899,2,0,2,4,8,4.758556196566964,0,1965,0,98003,47.3367,-122.332,5.10057839654739,114.68240673072405
1185000.0,4,3,17.086675649325507,51.61680355785707,3,0,0,3,9,4.820209651218696,1,2003,0,98112,47.6406,-122.304,5.049920265234691,82.21463611032551
993000.0,4,2,17.086675649325507,96.4272191951738,2,0,0,5,8,4.814712948469477,1,1954,0,98004,47.5892,-122.203,5.112331546665114,118.75807850872945
380000.0,6,2,15.480818174084613,71.91643542764757,1,0,0,4,7,4.713892540348824,0,1968,0,98027,47.5342,-122.036,4.913107461703062,99.53978234700428
635000.0,4,2,16.81568118160959,76.48648191930637,1,0,0,4,7,4.602525369820622,1,1949,0,98177,47.7229,-122.359,4.955901093702124,106.62509984072439
260000.0,3,1,13.883417829426518,86.28111299020529,1,0,0,3,6,4.54654223395796,0,1947,0,98024,47.5687,-121.898,4.827831296259331,129.31777042674494
243000.0,2,1,15.27985793682379,65.6524457817273,2,0,0,4,7,4.46334248828927,1,1943,0,98178,47.4974,-122.231,4.996590936692491,102.04615321696029
1400000.0,4,3,16.9744513499456,79.04651773788636,2,0,0,3,9,4.8512427594601535,0,2001,0,98004,47.5831,-122.193,5.164497570117332,110.63395587126351
665000.0,4,3,15.875449692731115,76.2665944961017,1,0,2,5,8,4.556030830396693,1,1952,0,98177,47.7228,-122.369,5.051291201840024,106.28294305046005
898000.0,5,3,16.874033634571372,79.46449773455167,2,0,0,5,9,4.842516976698086,0,1987,0,98007,47.6599,-122.146,5.143933494574876,111.27113147985627
583000.0,4,3,16.08636222382257,80.99897095706721,1,0,0,5,8,4.516359030035586,1,1955,0,98144,47.5744,-122.305,4.880614325749487,88.72089116605507
429000.0,4,2,16.01713916844921,74.77407616130688,2,0,0,2,8,4.765144665627403,0,1977,0,98033,47.6976,-122.169,5.049331144686919,103.96380037996953
471000.0,3,3,15.747723661665914,58.16865195080119,2,0,0,3,8,4.739683798783893,0,1998,0,98034,47.7317,-122.197,5.035309023526457,91.72641084356955
1810000.0,3,4,18.23020933471153,76.97757226597803,2,0,0,3,9,4.8062769713746984,1,1951,0,98112,47.6394,-122.29,5.2728576811081265,111.95157122088415
739500.0,3,4,18.701423909984904,106.48830190301103,2,0,0,3,9,4.951361349768255,0,2005,0,98042,47.3648,-122.143,5.14993146329143,148.6737608959583
450000.0,3,2,15.27985793682379,102.19460311280075,1,0,0,3,8,4.5367779262362244,1,1959,0,98006,47.5659,-122.117,5.1156202270773905,147.07835904840522
552500.0,3,1,14.517718145857042,63.142535875256485,1,0,0,3,7,4.615809138073158,0,1949,0,98117,47.6895,-122.37,4.820697722178998,86.09762730712735
437000.0,4,2,15.13352093157118,84.82009953615795,1,0,0,4,7,4.41510971549544,1,1954,0,98006,47.5674,-122.142,4.943041443196001,122.3679237056395
270000.0,4,2,15.401526720433273,64.21935596809072,2,0,0,3,7,4.706118773053244,0,1951,0,98118,47.5331,-122.278,4.9803695470236065,91.57363957223889
226740.0,3,2,14.468374746576101,78.77170366443053,1,0,0,4,7,4.610559912883146,0,1965,0,98092,47.2927,-122.183,5.068473824726493,117.03357756763647
446500.0,4,3,17.36932979343735,75.60078009647789,1,0,0,3,8,4.70215916521387,1,1974,0,98028,47.7675,-122.261,5.152892920632871,104.35699771653617
283000.0,3,2,15.381480030760898,97.07445083522545,2,0,2,3,7,4.638440707149636,1,1920,1,98022,47.2103,-121.999,4.910265294800014,114.38206781761107
445000.0,4,2,16.465321360170922,92.25003991451747,2,0,0,4,7,4.8062769713746984,0,1909,1,98024,47.5245,-121.926,4.861656126655042,118.98486659462547
250000.0,2,1,12.33361091530994,71.3930150318972,1,0,0,5,6,4.359202274610081,0,1942,0,98126,47.5172,-122.375,4.600238155790576,98.73182195574834
307000.0,3,1,12.458439374471052,70.20183576074419,1,0,0,3,6,4.318460569384688,1,1942,0,98146,47.5133,-122.372,4.699419475103462,100.96542198415727
315000.0,4,3,16.08636222382257,77.99820441587855,1,0,0,3,8,4.7119669306383765,1,1991,0,98023,47.295,-122.37,5.088429202550262,104.64332915083712
555000.0,3,3,17.18275394439907,106.48830190301103,2,0,2,3,7,4.6432633451827,1,1908,0,98136,47.5159,-122.395,5.084881674143453,148.6737608959583
264900.0,4,3,15.802906955885625,72.04131739128714,1,0,0,3,7,4.565257999525176,1,1979,0,98031,47.4056,-122.176,5.012133532027997,102.04615321696029
510000.0,3,2,14.915569599374285,60.633202881419386,1,0,0,3,7,4.475412473529621,1,1978,0,98103,47.6939,-122.34,4.935109636546881,82.70119981884352
328000.0,4,3,15.710555056373707,57.71963076514376,2,0,0,3,7,4.736126478129234,0,2002,0,98058,47.4445,-122.17,5.031202308449587,81.18933933859114
358000.0,4,3,15.401526720433273,73.26377754295449,2,0,0,3,7,4.706118773053244,0,2002,0,98038,47.3565,-122.015,4.996590936692491,91.12030276430124
325000.0,3,3,16.63615793923625,59.28708025654519,2,0,0,3,7,4.821568409643305,0,2005,0,98042,47.3989,-122.164,5.070333945200269,80.26260272678134
1365000.0,2,4,16.874033634571372,54.51548075036182,3,1,3,3,9,4.842516976698086,0,1990,0,98075,47.5684,-122.06,5.155829883147303,73.1066198222977
230000.0,4,2,14.542176073681485,85.30747098762325,1,0,0,4,7,4.618402567959396,0,1967,0,98001,47.3417,-122.283,4.813431198883863,102.05821077652196
545000.0,3,2,14.80233729990262,57.83382815106862,1,0,0,3,7,4.455055277323404,1,1955,0,98199,47.6379,-122.387,5.007758916324948,78.07528015344536
705380.0,3,3,16.559279604247756,59.73932320088165,2,0,0,3,9,4.814712948469477,0,2003,0,98029,47.5493,-121.993,5.059027988736004,78.97660702501766
459000.0,5,3,16.80097971547736,91.64015149115785,1,0,0,4,7,4.594289916209055,1,1979,0,98028,47.7482,-122.244,5.064724821563252,129.34423134989072
815000.0,4,3,15.72917779496987,56.675379978080095,2,0,0,3,8,4.737910189792239,0,2001,0,98115,47.6852,-122.311,4.943041443196001,76.33656290764594
495000.0,6,5,17.842337378532843,60.580263297959156,2,0,0,3,8,4.908099252582748,1,2007,0,98055,47.4871,-122.219,4.883685025251608,89.76360105164845
520000.0,3,3,16.221741323984766,106.48830190301103,3,0,3,3,9,4.7841078867504345,0,1987,0,98010,47.3053,-122.0,5.079494383902763,148.6737608959583
430000.0,2,2,14.238893297788284,35.69232598303729,3,0,0,3,7,4.585843892586226,0,2001,0,98107,47.6704,-122.39,4.858403653132963,46.64478239327985
255000.0,4,3,15.857422934902772,75.15165048647833,2,0,0,3,8,4.750119177668603,0,1989,0,98003,47.3487,-122.315,5.022848774563842,104.63749596551972
588000.0,3,2,15.461127841710919,62.02046798466773,2,0,0,5,7,4.7119669306383765,0,1908,0,98115,47.6892,-122.311,4.935109636546881,76.53035351918221
350000.0,3,1,13.098167292795583,75.192999148832,1,0,0,3,6,4.455055277323404,0,1959,0,98008,47.6195,-122.118,4.8097465987189025,102.71851087929437
625000.0,4,3,16.238386221191963,106.48830190301103,1,0,2,5,7,4.785636740153107,0,1963,0,98006,47.5515,-122.189,5.13005708848715,142.59132480777367
172500.0,2,2,14.709554793700347,106.48830190301103,1,0,0,2,6,4.565257999525176,1,1958,0,98059,47.481,-122.116,4.910265294800014,148.6737608959583
554000.0,3,2,15.401526720433273,54.864173495139084,2,0,0,5,7,4.577176941927879,1,1909,0,98116,47.573,-122.383,4.921508606985543,78.07528015344536
775000.0,4,3,17.40838870051452,72.48965446349877,2,0,0,3,9,4.888172345628969,0,2001,0,98052,47.705,-122.118,5.202349037358247,93.24289759181674
1187500.0,4,4,18.701423909984904,106.48830190301103,2,0,0,3,11,4.951361349768255,0,2003,0,98053,47.6471,-122.013,5.247930351852,148.6737608959583
618000.0,3,3,17.548972520314397,90.79909263301448,2,0,1,3,9,4.899873037609575,0,1977,0,98028,47.7443,-122.26,5.179856736067565,118.64941218606471
305000.0,4,1,14.825223062589926,77.53531493753857,2,0,0,4,6,4.648015353925996,0,1954,0,98166,47.4552,-122.354,4.877518848494924,106.28294305046005
232000.0,3,2,14.13272341174422,92.6414057576829,1,0,0,3,7,4.574236964527217,0,1994,0,98042,47.3715,-122.074,4.937772130706389,106.11704580675445
262000.0,4,3,15.766193353867399,68.8566908786297,2,0,0,3,7,4.741447412161106,0,2002,0,98001,47.2796,-122.247,5.020730463203954,86.66800352105335
234000.0,3,1,13.430879030288303,76.3473373335623,1,0,0,5,7,4.494633856098553,0,1971,0,98198,47.3731,-122.312,4.904516487732973,109.5098486844473
500000.0,4,3,16.188269528932338,72.87440519219652,1,0,3,3,7,4.588683254718418,1,2002,0,98125,47.7088,-122.302,4.987408276243172,120.74036427618775
278000.0,3,1,12.810203343665464,74.51557749422791,1,0,0,3,6,4.419780013999444,0,1920,0,98166,47.4623,-122.345,4.684480087426114,103.5627216235935
230000.0,5,1,15.577982756352725,106.27082630435562,1,0,0,3,7,4.5367779262362244,1,1961,0,98168,47.4756,-122.294,5.0164570072191275,123.87403844917853
500000.0,4,2,16.238386221191963,80.1986361608172,1,0,0,5,8,4.571270778691448,1,1969,0,98027,47.5328,-122.051,5.088429202550262,117.49537968208595
366500.0,4,3,15.857422934902772,80.48593239378303,1,0,0,5,7,4.523303058656949,1,1945,0,98155,47.7416,-122.32,4.741167567610421,107.46296091275747
665000.0,6,3,18.701423909984904,60.04678937754352,3,0,0,4,7,4.88047731543432,1,1902,0,98118,47.5584,-122.283,4.9187288262293904,85.7196618990353
